Sample,Sub_Sample,Date_std,Lat,Lon,CP,TDN_based_ADF,B10__2DAP5x5_MED,B10__2DAP5x5_IQR,B10__BUF30m_MED,B10__BUF30m_IQR,valid_px_ratio__2DAP5x5,valid_px_ratio__BUF30m,SCL_clear_prop__2DAP5x5,SCL_cloud_prop__2DAP5x5,SCL_shadow_prop__2DAP5x5,SCL_veg_prop__2DAP5x5,SCL_clear_prop__BUF30m,SCL_cloud_prop__BUF30m,SCL_shadow_prop__BUF30m,SCL_veg_prop__BUF30m,n_scenes_used,win_days_used,min_abs_delta_day,tile_id,crs,processing_baseline,sun_zenith,sun_azimuth,cloud_cover_scene,source_s2,TEMP_MAX,TEMP_MIN,RAD_SOL,RAIN,WIND_SPD,EVAPOT,PRES_ATM,HUM_REL,TP_SFC_AVG,Wind_Dir,Dew_Point,Radiative_Dif_AVG,Radiative_Direct_AVG,PPFD,Longwave_Rad_AVG,precip_sum_d5,precip_sum_d7,precip_sum_d10,tavg_mean_d5,tavg_mean_d7,tavg_mean_d10,tmax_mean_d5,tmax_mean_d7,tmax_mean_d10,tmin_mean_d5,tmin_mean_d7,tmin_mean_d10,rh_mean_d5,rh_mean_d7,rh_mean_d10,rainy_days_d5,rainy_days_d7,rainy_days_d10,insolation_h_d5,insolation_h_d7,insolation_h_d10,B1__2DAP5x5_MED,B1__2DAP5x5_IQR,B1__BUF30m_MED,B1__BUF30m_IQR,B2__2DAP5x5_MED,B2__2DAP5x5_IQR,B2__BUF30m_MED,B2__BUF30m_IQR,B3__2DAP5x5_MED,B3__2DAP5x5_IQR,B3__BUF30m_MED,B3__BUF30m_IQR,B4__2DAP5x5_MED,B4__2DAP5x5_IQR,B4__BUF30m_MED,B4__BUF30m_IQR,B5__2DAP5x5_MED,B5__2DAP5x5_IQR,B5__BUF30m_MED,B5__BUF30m_IQR,B6__2DAP5x5_MED,B6__2DAP5x5_IQR,B6__BUF30m_MED,B6__BUF30m_IQR,B7__2DAP5x5_MED,B7__2DAP5x5_IQR,B7__BUF30m_MED,B7__BUF30m_IQR,B8__2DAP5x5_MED,B8__2DAP5x5_IQR,B8__BUF30m_MED,B8__BUF30m_IQR,B8A__2DAP5x5_MED,B8A__2DAP5x5_IQR,B8A__BUF30m_MED,B8A__BUF30m_IQR,B9__2DAP5x5_MED,B9__2DAP5x5_IQR,B9__BUF30m_MED,B9__BUF30m_IQR,B11__2DAP5x5_MED,B11__2DAP5x5_IQR,B11__BUF30m_MED,B11__BUF30m_IQR,B12__2DAP5x5_MED,B12__2DAP5x5_IQR,B12__BUF30m_MED,B12__BUF30m_IQR,granule_id_x,download_url_x,granule_id_y,download_url_y,granule_id,download_url
129,1,2023-01-13,-20.446494,-54.83970533,12.84745318,56.04455877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
129,2,2023-01-13,-20.446494,-54.83970533,12.94077772,58.09555815,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
130,1,2023-01-13,-20.446353,-54.83957967,14.97255333,56.85898933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
130,2,2023-01-13,-20.446353,-54.83957967,15.28227408,59.5808137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
131,1,2023-01-13,-20.44649567,-54.83886333,11.62889458,55.69850668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,63.0,237.0,0.0,260.0,33.0,270.0,18.0,629.0,39.0,625.0,6.0,718.0,185.0,766.0,21.0,1124.0,38.0,1157.0,21.0,2125.0,298.0,2074.0,76.0,2454.0,395.0,2394.0,104.0,2307.0,428.0,2233.0,70.0,2634.0,446.0,2522.0,141.0,203.0,73.0,173.0,0.0,2037.0,110.0,2107.0,55.0,1192.0,192.0,1300.0,68.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
131,2,2023-01-13,-20.44649567,-54.83886333,11.85469836,57.33882079,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,237.0,63.0,237.0,0.0,260.0,33.0,270.0,18.0,629.0,39.0,625.0,6.0,718.0,185.0,766.0,21.0,1124.0,38.0,1157.0,21.0,2125.0,298.0,2074.0,76.0,2454.0,395.0,2394.0,104.0,2307.0,428.0,2233.0,70.0,2634.0,446.0,2522.0,141.0,203.0,73.0,173.0,0.0,2037.0,110.0,2107.0,55.0,1192.0,192.0,1300.0,68.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
132,1,2023-01-13,-20.446131,-54.838894,11.21134007,57.43209519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,54.0,217.0,0.0,261.0,26.0,270.0,5.0,647.0,44.0,629.0,16.0,663.0,173.0,766.0,57.0,1135.0,51.0,1155.0,15.0,2149.0,153.0,2069.0,21.0,2488.0,147.0,2397.0,45.0,2323.0,186.0,2233.0,68.0,2663.0,240.0,2543.0,108.0,233.0,74.0,203.0,0.0,2052.0,125.0,2108.0,3.0,1193.0,214.0,1263.0,43.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
132,2,2023-01-13,-20.446131,-54.838894,11.44126471,57.82975226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,54.0,217.0,0.0,261.0,26.0,270.0,5.0,647.0,44.0,629.0,16.0,663.0,173.0,766.0,57.0,1135.0,51.0,1155.0,15.0,2149.0,153.0,2069.0,21.0,2488.0,147.0,2397.0,45.0,2323.0,186.0,2233.0,68.0,2663.0,240.0,2543.0,108.0,233.0,74.0,203.0,0.0,2052.0,125.0,2108.0,3.0,1193.0,214.0,1263.0,43.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
133,1,2023-01-13,-20.44652533,-54.839732,11.29850205,59.53320675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
133,2,2023-01-13,-20.44652533,-54.839732,11.50150353,57.00212789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
134,1,2023-01-13,-20.44636867,-54.83957867,9.346861909,55.68850288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
134,2,2023-01-13,-20.44636867,-54.83957867,9.562553545,56.09451303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,217.0,48.0,209.0,0.0,274.0,31.0,280.0,6.0,673.0,69.0,680.0,10.0,718.0,171.0,781.0,89.0,1161.0,87.0,1217.0,42.0,2235.0,348.0,2289.0,206.0,2587.0,402.0,2657.0,253.0,2464.0,344.0,2464.0,230.0,2811.0,361.0,2811.0,230.0,247.0,46.0,258.0,11.0,2138.0,251.0,2303.0,130.0,1266.0,248.0,1374.0,83.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
135,1,2023-01-13,-20.44696467,-54.83935233,11.24260347,54.69502026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,31.0,239.0,18.0,288.0,30.0,281.0,53.0,679.0,81.0,629.0,17.0,765.0,77.0,659.0,114.0,1159.0,88.0,1077.0,107.0,2262.0,351.0,2435.0,212.0,2657.0,445.0,2879.0,267.0,2495.0,435.0,2757.0,279.0,2815.0,504.0,3053.0,275.0,241.0,76.0,249.0,8.0,2163.0,200.0,2161.0,81.0,1303.0,92.0,1225.0,162.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
135,2,2023-01-13,-20.44696467,-54.83935233,11.46745554,53.35925066,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,257.0,31.0,239.0,18.0,288.0,30.0,281.0,53.0,679.0,81.0,629.0,17.0,765.0,77.0,659.0,114.0,1159.0,88.0,1077.0,107.0,2262.0,351.0,2435.0,212.0,2657.0,445.0,2879.0,267.0,2495.0,435.0,2757.0,279.0,2815.0,504.0,3053.0,275.0,241.0,76.0,249.0,8.0,2163.0,200.0,2161.0,81.0,1303.0,92.0,1225.0,162.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
136,1,2023-01-13,-20.44685833,-54.839212,5.35946659,47.85295272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,48.0,257.0,18.0,280.0,23.0,276.0,11.0,645.0,73.0,627.0,23.0,765.0,91.0,755.0,53.0,1157.0,59.0,1147.0,72.0,2227.0,348.0,2108.0,267.0,2625.0,432.0,2440.0,308.0,2487.0,418.0,2307.0,319.0,2811.0,473.0,2585.0,372.0,241.0,69.0,169.0,80.0,2138.0,187.0,2163.0,94.0,1284.0,109.0,1334.0,108.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
136,2,2023-01-13,-20.44685833,-54.839212,5.585560738,48.19630659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239.0,48.0,257.0,18.0,280.0,23.0,276.0,11.0,645.0,73.0,627.0,23.0,765.0,91.0,755.0,53.0,1157.0,59.0,1147.0,72.0,2227.0,348.0,2108.0,267.0,2625.0,432.0,2440.0,308.0,2487.0,418.0,2307.0,319.0,2811.0,473.0,2585.0,372.0,241.0,69.0,169.0,80.0,2138.0,187.0,2163.0,94.0,1284.0,109.0,1334.0,108.0,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif,G2593174444-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023018T134659.v2.0/HLS.S30.T21KYT.2023018T134659.v2.0.SZA.tif
137,1,2023-01-26,-20.44685033,-54.83952667,3.447456816,58.77634488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,149.0,69.0,196.0,262.0,93.0,235.0,95.0,766.0,81.0,733.0,68.0,766.0,151.0,734.0,78.0,1373.0,62.0,1366.0,35.0,2961.0,555.0,2968.0,383.0,3459.0,702.0,3441.0,449.0,3311.0,693.0,3256.0,430.0,3652.0,646.0,3601.0,410.0,203.0,43.0,217.0,0.0,2528.0,154.0,2557.0,87.0,1387.0,114.0,1387.0,79.0,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif
137,2,2023-01-26,-20.44685033,-54.83952667,3.657080001,59.110245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,149.0,69.0,196.0,262.0,93.0,235.0,95.0,766.0,81.0,733.0,68.0,766.0,151.0,734.0,78.0,1373.0,62.0,1366.0,35.0,2961.0,555.0,2968.0,383.0,3459.0,702.0,3441.0,449.0,3311.0,693.0,3256.0,430.0,3652.0,646.0,3601.0,410.0,203.0,43.0,217.0,0.0,2528.0,154.0,2557.0,87.0,1387.0,114.0,1387.0,79.0,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif
138,1,2023-01-26,-20.446771,-54.83962267,16.57818832,57.14413797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.0,149.0,69.0,196.0,262.0,93.0,235.0,95.0,766.0,81.0,733.0,68.0,766.0,151.0,734.0,78.0,1373.0,62.0,1366.0,35.0,2961.0,555.0,2968.0,383.0,3459.0,702.0,3441.0,449.0,3311.0,693.0,3256.0,430.0,3652.0,646.0,3601.0,410.0,203.0,43.0,217.0,0.0,2528.0,154.0,2557.0,87.0,1387.0,114.0,1387.0,79.0,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif,G2599518289-LPCLOUD,https://data.lpdaac.earthdatacloud.nasa.gov/lp-prod-protected/HLSS30.020/HLS.S30.T21KYT.2023028T134659.v2.0/HLS.S30.T21KYT.2023028T134659.v2.0.VZA.tif
